Gene	Cell_Type
GALNT9	Retinal_ganglion_cells
GALNTL6	Retinal_ganglion_cells
GGT7	Retinal_ganglion_cells
GPHN	Retinal_ganglion_cells
GRIP1	Retinal_ganglion_cells
HPCA	Retinal_ganglion_cells
IGLON5	Retinal_ganglion_cells
IRX5	Retinal_ganglion_cells
IRX6	Retinal_ganglion_cells
ISL1	Retinal_ganglion_cells
KCTD8	Retinal_ganglion_cells
KLHDC8A	Retinal_ganglion_cells
LHFPL5	Retinal_ganglion_cells
MAB21L2	Retinal_ganglion_cells
MTUS2	Retinal_ganglion_cells
NARF	Retinal_ganglion_cells
NEFM	Retinal_ganglion_cells
NELL1	Retinal_ganglion_cells
NGF	Retinal_ganglion_cells
NHLH2	Retinal_ganglion_cells
NKAIN3	Retinal_ganglion_cells
POU4F1	Retinal_ganglion_cells
POU4F2	Retinal_ganglion_cells
POU6F2	Retinal_ganglion_cells
PRKCA	Retinal_ganglion_cells
RBPMS	Retinal_ganglion_cells
RBPMS2	Retinal_ganglion_cells
RTN2	Retinal_ganglion_cells
SCAPER	Retinal_ganglion_cells
SHD	Retinal_ganglion_cells
SIX6	Retinal_ganglion_cells
SLC17A6	Retinal_ganglion_cells
SLC29A4	Retinal_ganglion_cells
SMIM18	Retinal_ganglion_cells
SNCG	Retinal_ganglion_cells
SNX16	Retinal_ganglion_cells
SRRM3	Retinal_ganglion_cells
STOML1	Retinal_ganglion_cells
SYT16	Retinal_ganglion_cells
THEM4	Retinal_ganglion_cells
TMEM163	Retinal_ganglion_cells
TOX2	Retinal_ganglion_cells
TTLL1	Retinal_ganglion_cells
YDJC	Retinal_ganglion_cells
ZFP580	Retinal_ganglion_cells
CALB2	Retinal_progenitor_cells
HES1	Retinal_progenitor_cells
LGR5	Retinal_progenitor_cells
MSI1	Retinal_progenitor_cells
NEFH	Retinal_progenitor_cells
NOTCH1	Retinal_progenitor_cells
PAX6	Retinal_progenitor_cells
RAX	Retinal_progenitor_cells
RHO	Retinal_progenitor_cells
SAG	Retinal_progenitor_cells
SIX3	Retinal_progenitor_cells
SIX6	Retinal_progenitor_cells
SOX9	Retinal_progenitor_cells
CAR6	Salivary_mucous_cells
CNN1	Salivary_mucous_cells
KRT14	Salivary_mucous_cells
KRT17	Salivary_mucous_cells
MUCL1	Salivary_mucous_cells
MUCL2	Salivary_mucous_cells
MYH11	Salivary_mucous_cells
PIP	Salivary_mucous_cells
PROL1	Salivary_mucous_cells
SCGB1B27	Salivary_mucous_cells
SCGB2B26	Salivary_mucous_cells
SCGB2B27	Salivary_mucous_cells
SMGC	Salivary_mucous_cells
THBS1	Salivary_mucous_cells
ASB5	Satellite_cells
BARX2	Satellite_cells
BDKRB1	Satellite_cells
BMI1	Satellite_cells
CALCR	Satellite_cells
CAV1	Satellite_cells
CDCP1	Satellite_cells
CDH1	Satellite_cells
CDH15	Satellite_cells
CXCL1	Satellite_cells
CXCR4	Satellite_cells
DMD	Satellite_cells
ERBB2	Satellite_cells
FOXK1	Satellite_cells
GAL	Satellite_cells
HEYL	Satellite_cells
HMOX1	Satellite_cells
HOXC10	Satellite_cells
IRF2	Satellite_cells
ISL1	Satellite_cells
ITGA7	Satellite_cells
MESP1	Satellite_cells
MET	Satellite_cells
MSTN	Satellite_cells
MYF5	Satellite_cells
MYOD1	Satellite_cells
NCAM1	Satellite_cells
NFATC2	Satellite_cells
NOTCH3	Satellite_cells
PAX3	Satellite_cells
PAX7	Satellite_cells
PEG3	Satellite_cells
RUNX1	Satellite_cells
SCRIB	Satellite_cells
SIX1	Satellite_cells
SOX8	Satellite_cells
SPRY1	Satellite_cells
SRXN1	Satellite_cells
TCF21	Satellite_cells
TNFRSF12A	Satellite_cells
TRIM32	Satellite_cells
VAMP2	Satellite_cells
VCAM1	Satellite_cells
ZFP423	Satellite_cells
AQP4	Satellite_glial_cells
BDKRB2	Satellite_glial_cells
CDH1	Satellite_glial_cells
CNGA3	Satellite_glial_cells
EDNRB	Satellite_glial_cells
EPOR	Satellite_glial_cells
GFAP	Satellite_glial_cells
GLUL	Satellite_glial_cells
IL17A	Satellite_glial_cells
IL6	Satellite_glial_cells
JAK2	Satellite_glial_cells
KCNJ10	Satellite_glial_cells
MAPK1	Satellite_glial_cells
P2RX7	Satellite_glial_cells
P2RY12	Satellite_glial_cells
PTGDS	Satellite_glial_cells
SLC1A3	Satellite_glial_cells
SLC6A1	Satellite_glial_cells
SOX2	Satellite_glial_cells
SSTR1	Satellite_glial_cells
TGFA	Satellite_glial_cells
TLR4	Satellite_glial_cells
TNF	Satellite_glial_cells
0610011F06Rik	Schwann_cells
0610040J01Rik	Schwann_cells
1700025G04Rik	Schwann_cells
1810043G02Rik	Schwann_cells
2010111I01Rik	Schwann_cells
2810417H13Rik	Schwann_cells
Acads	Schwann_cells
Acot1	Schwann_cells
Actb	Schwann_cells
Acyp2	Schwann_cells
Adam12	Schwann_cells
Adam23	Schwann_cells
Adamts1	Schwann_cells
Adgrg6	Schwann_cells
Afap1	Schwann_cells
Afap1l1	Schwann_cells
Afap1l2	Schwann_cells
AGR2	Schwann_cells
Agrn	Schwann_cells
Ahr	Schwann_cells
Ajap1	Schwann_cells
Akap12	Schwann_cells
Akap13	Schwann_cells
Akr1b8	Schwann_cells
Alcam	Schwann_cells
Aldh1a3	Schwann_cells
ALDOC	Schwann_cells
Ankrd29	Schwann_cells
Ankrd50	Schwann_cells
Anp32e	Schwann_cells
Anxa5	Schwann_cells
APOD	Schwann_cells
Apold1	Schwann_cells
App	Schwann_cells
Arhgef26	Schwann_cells
Arl2bp	Schwann_cells
Arpc1a	Schwann_cells
Arpc1b	Schwann_cells
ART3	Schwann_cells
Asap2	Schwann_cells
Aspa	Schwann_cells
Asrgl1	Schwann_cells
Atat1	Schwann_cells
Atg3	Schwann_cells
Atp10b	Schwann_cells
Atp1a2	Schwann_cells
Atp6v0e2	Schwann_cells
Bach1	Schwann_cells
BAG3	Schwann_cells
Bcar3	Schwann_cells
BCAS1	Schwann_cells
BCHE	Schwann_cells
Bin3	Schwann_cells
Bsg	Schwann_cells
Btg1	Schwann_cells
Cadm1	Schwann_cells
Cadm4	Schwann_cells
Camk2b	Schwann_cells
Camk2d	Schwann_cells
Capg	Schwann_cells
Cbr3	Schwann_cells
Ccdc34	Schwann_cells
Ccnd1	Schwann_cells
Ccser2	Schwann_cells
Cct8	Schwann_cells
Cd151	Schwann_cells
Cd200	Schwann_cells
CD59A	Schwann_cells
CD82	Schwann_cells
Cdc42ep1	Schwann_cells
Cdc42se1	Schwann_cells
Cdh19	Schwann_cells
Cdh2	Schwann_cells
Cdh6	Schwann_cells
Cdk5r1	Schwann_cells
Cdk6	Schwann_cells
Celsr2	Schwann_cells
Cep83	Schwann_cells
Cfl1	Schwann_cells
Chd7	Schwann_cells
Chl1	Schwann_cells
Chst5	Schwann_cells
Cisd1	Schwann_cells
Cisd3	Schwann_cells
Clcn5	Schwann_cells
CLDN19	Schwann_cells
Clec14a	Schwann_cells
Cltb	Schwann_cells
Cmtm5	Schwann_cells
Cnih4	Schwann_cells
Cnn3	Schwann_cells
Cnot6	Schwann_cells
Cnp	Schwann_cells
CNP	Schwann_cells
Col14a1	Schwann_cells
Col18a1	Schwann_cells
Col20a1	Schwann_cells
Col4a1	Schwann_cells
Col4a2	Schwann_cells
Coro1c	Schwann_cells
Coro2b	Schwann_cells
Cotl1	Schwann_cells
Cox7c	Schwann_cells
Cpne2	Schwann_cells
Creb3	Schwann_cells
Creb5	Schwann_cells
Crip2	Schwann_cells
Crmp1	Schwann_cells
Cryab	Schwann_cells
Cryl1	Schwann_cells
Crym	Schwann_cells
Csk	Schwann_cells
Csrp1	Schwann_cells
Cthrc1	Schwann_cells
Ctnna1	Schwann_cells
Ctnnal1	Schwann_cells
Ctnnb1	Schwann_cells
Ctsc	Schwann_cells
Ctsl	Schwann_cells
Cuedc2	Schwann_cells
Cux1	Schwann_cells
Cwc15	Schwann_cells
Cxx1a	Schwann_cells
Cxxc5	Schwann_cells
Cyp2j6	Schwann_cells
Cyp39a1	Schwann_cells
Daam2	Schwann_cells
Dab1	Schwann_cells
Dact1	Schwann_cells
Dag1	Schwann_cells
Dbi	Schwann_cells
Dclk1	Schwann_cells
Dctn2	Schwann_cells
Ddit4	Schwann_cells
Deb1	Schwann_cells
Dennd2a	Schwann_cells
Deptor	Schwann_cells
Des	Schwann_cells
Dhh	Schwann_cells
Dkk2	Schwann_cells
Dlx1	Schwann_cells
Dlx2	Schwann_cells
Dnajc1	Schwann_cells
Dnajc19	Schwann_cells
Dock11	Schwann_cells
Dpysl3	Schwann_cells
Dst	Schwann_cells
Dusp6	Schwann_cells
Dynlt1f	Schwann_cells
E130012A19Rik	Schwann_cells
E130114P18Rik	Schwann_cells
Ednrb	Schwann_cells
Egfl8	Schwann_cells
Egflam	Schwann_cells
Elavl4	Schwann_cells
Elf1	Schwann_cells
Emb	Schwann_cells
Enc1	Schwann_cells
Enpp2	Schwann_cells
Epb41l4a	Schwann_cells
Erbb3	Schwann_cells
Erf	Schwann_cells
Ets1	Schwann_cells
Ezh2	Schwann_cells
Fabp7	Schwann_cells
Fam101a	Schwann_cells
Fam134b	Schwann_cells
Fam178b	Schwann_cells
Fam181b	Schwann_cells
Fam198b	Schwann_cells
Fam210b	Schwann_cells
Fam78b	Schwann_cells
Fam89a	Schwann_cells
Fam96a	Schwann_cells
Fbxo7	Schwann_cells
Fez1	Schwann_cells
Fhdc1	Schwann_cells
Fign	Schwann_cells
Filip1	Schwann_cells
Filip1l	Schwann_cells
Foxd3	Schwann_cells
Foxo1	Schwann_cells
Foxp1	Schwann_cells
Frmd8	Schwann_cells
Fst	Schwann_cells
Fuca1	Schwann_cells
Fxyd1	Schwann_cells
G0s2	Schwann_cells
Gabarapl2	Schwann_cells
Gal3st1	Schwann_cells
Gap43	Schwann_cells
Gas2l3	Schwann_cells
Gas7	Schwann_cells
Gdnf	Schwann_cells
Gdpd5	Schwann_cells
GFAP	Schwann_cells
Gfra1	Schwann_cells
Gfra2	Schwann_cells
Gfra3	Schwann_cells
Gja1	Schwann_cells
Gjc3	Schwann_cells
Gldn	Schwann_cells
Gm12688	Schwann_cells
Gm16104	Schwann_cells
Gm29865	Schwann_cells
Gm2a	Schwann_cells
Gnb4	Schwann_cells
Gng5	Schwann_cells
Gpd2	Schwann_cells
Gpm6b	Schwann_cells
Gpr137b	Schwann_cells
Gpr17	Schwann_cells
GPR37L1	Schwann_cells
Gpt2	Schwann_cells
Grb14	Schwann_cells
Greb1	Schwann_cells
Gtf2h1	Schwann_cells
Gulp1	Schwann_cells
Gusb	Schwann_cells
H2afy	Schwann_cells
Haus8	Schwann_cells
Hbegf	Schwann_cells
Hdac4	Schwann_cells
Heyl	Schwann_cells
Higd2a	Schwann_cells
Hip1	Schwann_cells
Hist1h1c	Schwann_cells
Hist1h2ap	Schwann_cells
Hist1h2bc	Schwann_cells
Hoxb7	Schwann_cells
Hoxb8	Schwann_cells
Hoxb9	Schwann_cells
Hs2st1	Schwann_cells
Hs6st2	Schwann_cells
Hspg2	Schwann_cells
Id2	Schwann_cells
Id3	Schwann_cells
Il1rap	Schwann_cells
Ilk	Schwann_cells
Impad1	Schwann_cells
Insc	Schwann_cells
Irf6	Schwann_cells
Ispd	Schwann_cells
Itga4	Schwann_cells
Itga6	Schwann_cells
Itgb1	Schwann_cells
ITGB4	Schwann_cells
Josd2	Schwann_cells
Jun	Schwann_cells
Kcna1	Schwann_cells
Kcna6	Schwann_cells
Kcnk5	Schwann_cells
Kctd12	Schwann_cells
Kif21a	Schwann_cells
Kif26b	Schwann_cells
Klf13	Schwann_cells
Klhl30	Schwann_cells
Ktn1	Schwann_cells
L1cam	Schwann_cells
Lama4	Schwann_cells
Lamb1	Schwann_cells
Lamc1	Schwann_cells
Lamtor4	Schwann_cells
Lbh	Schwann_cells
Ldhb	Schwann_cells
Ldlrad3	Schwann_cells
Lgi4	Schwann_cells
Lima1	Schwann_cells
Limch1	Schwann_cells
Lims2	Schwann_cells
Litaf	Schwann_cells
Lmna	Schwann_cells
Lmo4	Schwann_cells
Lpcat2	Schwann_cells
Lrrc8b	Schwann_cells
Lrrc8d	Schwann_cells
Lsr	Schwann_cells
Luzp2	Schwann_cells
Lypd6	Schwann_cells
MAG	Schwann_cells
Mal	Schwann_cells
Map1a	Schwann_cells
Map2k1	Schwann_cells
Map3k1	Schwann_cells
Matn2	Schwann_cells
Mcam	Schwann_cells
Mef2c	Schwann_cells
Megf10	Schwann_cells
Megf9	Schwann_cells
Metrn	Schwann_cells
Mical3	Schwann_cells
Mid2	Schwann_cells
Mmp15	Schwann_cells
Mmp17	Schwann_cells
Mocs2	Schwann_cells
Moxd1	Schwann_cells
Mpz	Schwann_cells
MPZ	Schwann_cells
Msi2	Schwann_cells
Msn	Schwann_cells
Mtap	Schwann_cells
Mtss1	Schwann_cells
Mvb12b	Schwann_cells
Mxra7	Schwann_cells
Myef2	Schwann_cells
Myl9	Schwann_cells
Nacc2	Schwann_cells
Nap1l1	Schwann_cells
Ncald	Schwann_cells
Nde1	Schwann_cells
NDRG1	Schwann_cells
Ndst3	Schwann_cells
Neto2	Schwann_cells
NF2	Schwann_cells
Ngf	Schwann_cells
Ngfr	Schwann_cells
Nkain4	Schwann_cells
Nlgn3	Schwann_cells
Nlk	Schwann_cells
Notch1	Schwann_cells
NOV	Schwann_cells
Npr3	Schwann_cells
Npy	Schwann_cells
Nr2f1	Schwann_cells
Nr2f2	Schwann_cells
Nr4a1	Schwann_cells
Nr4a2	Schwann_cells
Nras	Schwann_cells
Nrep	Schwann_cells
Nrip1	Schwann_cells
NRN1	Schwann_cells
NTRK1	Schwann_cells
Nucks1	Schwann_cells
Nudt4	Schwann_cells
Olfml2a	Schwann_cells
Olfml2b	Schwann_cells
OLIG1	Schwann_cells
Opcml	Schwann_cells
Orai1	Schwann_cells
Ormdl2	Schwann_cells
Paics	Schwann_cells
Papss1	Schwann_cells
Patz1	Schwann_cells
Pax3	Schwann_cells
Pbk	Schwann_cells
Pcbd1	Schwann_cells
Pcbp4	Schwann_cells
Pcdh1	Schwann_cells
Pcdh20	Schwann_cells
Pcdh7	Schwann_cells
Pde10a	Schwann_cells
Pde8a	Schwann_cells
Pdgfa	Schwann_cells
Pdlim1	Schwann_cells
Pdp1	Schwann_cells
Pex2	Schwann_cells
Pfdn1	Schwann_cells
Phactr1	Schwann_cells
Phlda1	Schwann_cells
Phldb1	Schwann_cells
Pkig	Schwann_cells
Plekha4	Schwann_cells
Plekhb1	Schwann_cells
Plekho1	Schwann_cells
Plod2	Schwann_cells
Plp1	Schwann_cells
Plpp1	Schwann_cells
Plpp2	Schwann_cells
Pls3	Schwann_cells
Plxna2	Schwann_cells
Plxna4	Schwann_cells
PMP22	Schwann_cells
Pon2	Schwann_cells
Postn	Schwann_cells
Pou3f1	Schwann_cells
POU3F1	Schwann_cells
Ppp1ca	Schwann_cells
Ppp1r14c	Schwann_cells
Ppp1r18	Schwann_cells
Ppt2	Schwann_cells
Prc1	Schwann_cells
Prdx2	Schwann_cells
Prex1	Schwann_cells
Prkar1a	Schwann_cells
Prmt1	Schwann_cells
Pros1	Schwann_cells
Proser2	Schwann_cells
Prss12	Schwann_cells
Prss23	Schwann_cells
PRX	Schwann_cells
Psat1	Schwann_cells
Psmd8	Schwann_cells
Ptpn13	Schwann_cells
Ptprf	Schwann_cells
Ptprj	Schwann_cells
Ptprz1	Schwann_cells
Pttg1	Schwann_cells
Puf60	Schwann_cells
Pxn	Schwann_cells
Qk	Schwann_cells
Qpct	Schwann_cells
Rab14	Schwann_cells
Rab38	Schwann_cells
Racgap1	Schwann_cells
Rap2a	Schwann_cells
Rap2b	Schwann_cells
Raph1	Schwann_cells
Rasa2	Schwann_cells
Rasa3	Schwann_cells
Rassf4	Schwann_cells
Rbms1	Schwann_cells
Rbp1	Schwann_cells
Rcc2	Schwann_cells
Reln	Schwann_cells
Rhbdf1	Schwann_cells
Rhob	Schwann_cells
Rnaseh2c	Schwann_cells
Rnf5	Schwann_cells
Rock2	Schwann_cells
RP23-291B1.2	Schwann_cells
Rrm1	Schwann_cells
Rrm2	Schwann_cells
Rxrg	Schwann_cells
S100a16	Schwann_cells
S100b	Schwann_cells
Sash1	Schwann_cells
Sat1	Schwann_cells
Scarb2	Schwann_cells
SCN7A	Schwann_cells
Scrg1	Schwann_cells
Sdc3	Schwann_cells
Sdf2l1	Schwann_cells
Sdpr	Schwann_cells
Selt	Schwann_cells
Sema3b	Schwann_cells
Sema3c	Schwann_cells
Sema3g	Schwann_cells
Sema4c	Schwann_cells
Sept15	Schwann_cells
SEPT9	Schwann_cells
Serpine2	Schwann_cells
Sh3pxd2a	Schwann_cells
Shisa4	Schwann_cells
Slc25a5	Schwann_cells
Slc35b2	Schwann_cells
Slc35f1	Schwann_cells
Slc9a3r1	Schwann_cells
Slitrk2	Schwann_cells
Slitrk6	Schwann_cells
Smarca5	Schwann_cells
Smarcd1	Schwann_cells
Smpdl3a	Schwann_cells
Sms	Schwann_cells
Sntb1	Schwann_cells
Snx1	Schwann_cells
Snx22	Schwann_cells
Socs2	Schwann_cells
Sorbs1	Schwann_cells
Sort1	Schwann_cells
Sox10	Schwann_cells
Sox2	Schwann_cells
Sox4	Schwann_cells
Sox5	Schwann_cells
Sox9	Schwann_cells
Sparc	Schwann_cells
Spata6	Schwann_cells
Specc1	Schwann_cells
Sphk1	Schwann_cells
Spon1	Schwann_cells
Sptbn1	Schwann_cells
Srp14	Schwann_cells
Srpk2	Schwann_cells
Ssfa2	Schwann_cells
St3gal5	Schwann_cells
Stard13	Schwann_cells
STMN1	Schwann_cells
Synm	Schwann_cells
Syt1	Schwann_cells
Syt11	Schwann_cells
Tacc1	Schwann_cells
Taf13	Schwann_cells
Tagln	Schwann_cells
Tagln2	Schwann_cells
Tax1bp3	Schwann_cells
Tbc1d7	Schwann_cells
Tcf7	Schwann_cells
Tfap2a	Schwann_cells
Tfap2b	Schwann_cells
Thsd7a	Schwann_cells
Timp3	Schwann_cells
Tipin	Schwann_cells
Tmem106c	Schwann_cells
Tmem128	Schwann_cells
Tmem30a	Schwann_cells
Tmem33	Schwann_cells
Tmem55a	Schwann_cells
Tmem63b	Schwann_cells
Tmtc2	Schwann_cells
Tnfaip8l1	Schwann_cells
Tnik	Schwann_cells
Top2a	Schwann_cells
Tppp3	Schwann_cells
Tpt1	Schwann_cells
Tshz1	Schwann_cells
Tshz2	Schwann_cells
Tspan13	Schwann_cells
Tspan17	Schwann_cells
Tspan18	Schwann_cells
Tspan7	Schwann_cells
Tspo	Schwann_cells
TST	Schwann_cells
Ttyh1	Schwann_cells
Ttyh2	Schwann_cells
Tubb3	Schwann_cells
Tubb4a	Schwann_cells
Txndc12	Schwann_cells
Txnrd1	Schwann_cells
Ubald2	Schwann_cells
Ubl3	Schwann_cells
Uchl1	Schwann_cells
Ugdh	Schwann_cells
Usf2	Schwann_cells
Utrn	Schwann_cells
Vat1l	Schwann_cells
Vcan	Schwann_cells
Vgll3	Schwann_cells
Vgll4	Schwann_cells
Vim	Schwann_cells
Vwa1	Schwann_cells
Wdfy1	Schwann_cells
Yaf2	Schwann_cells
Ywhae	Schwann_cells
Zdhhc2	Schwann_cells
Zeb2	Schwann_cells
Zeb2os	Schwann_cells
Zfp219	Schwann_cells
Zfp24	Schwann_cells
Zfp536	Schwann_cells
Zkscan1	Schwann_cells
ADIPOR1	Sebocytes
ANGPTL4	Sebocytes
CALCA	Sebocytes
CAMP	Sebocytes
CDH1	Sebocytes
CEBPA	Sebocytes
CEBPB	Sebocytes
CNR2	Sebocytes
CRH	Sebocytes
CRHR1	Sebocytes
CYP24A1	Sebocytes
EXO1	Sebocytes
F2RL1	Sebocytes
FFAR2	Sebocytes
FFAR3	Sebocytes
HRH1	Sebocytes
IHH	Sebocytes
KLF5	Sebocytes
KRT7	Sebocytes
LTA4H	Sebocytes
MUC1	Sebocytes
PTGER2	Sebocytes
RDH12	Sebocytes
SRD5A2	Sebocytes
DDC	Serotonergic_neurons
ESM1	Serotonergic_neurons
FEV	Serotonergic_neurons
SLC18A2	Serotonergic_neurons
SLC22A3	Serotonergic_neurons
SLC6A4	Serotonergic_neurons
TPH1	Serotonergic_neurons
TPH2	Serotonergic_neurons
AARD	Sertoli_cells
ABCG8	Sertoli_cells
AMH	Sertoli_cells
AMHR2	Sertoli_cells
ANKRD7	Sertoli_cells
AR	Sertoli_cells
BCAR3	Sertoli_cells
CCL9	Sertoli_cells
CD46	Sertoli_cells
CD55	Sertoli_cells
CLDN11	Sertoli_cells
CLU	Sertoli_cells
CST12	Sertoli_cells
CST9	Sertoli_cells
CTSA	Sertoli_cells
CXCL12	Sertoli_cells
DEFB19	Sertoli_cells
DES	Sertoli_cells
DHH	Sertoli_cells
DIAPH2	Sertoli_cells
EPS8	Sertoli_cells
ETD	Sertoli_cells
FAS	Sertoli_cells
FSHR	Sertoli_cells
GAMT	Sertoli_cells
GATA1	Sertoli_cells
GATA4	Sertoli_cells
GATA6	Sertoli_cells
GBA2	Sertoli_cells
GDNF	Sertoli_cells
GSTM6	Sertoli_cells
HES5	Sertoli_cells
HSD17B1	Sertoli_cells
HSD17B3	Sertoli_cells
HSPBAP1	Sertoli_cells
INHA	Sertoli_cells
INHBB	Sertoli_cells
KITL	Sertoli_cells
MAFB	Sertoli_cells
MEIG1	Sertoli_cells
MRO	Sertoli_cells
MSI1	Sertoli_cells
NF2	Sertoli_cells
NOTCH2	Sertoli_cells
NR1H2	Sertoli_cells
NXF3	Sertoli_cells
OCLN	Sertoli_cells
PADI2	Sertoli_cells
PFKFB3	Sertoli_cells
PHF7	Sertoli_cells
PRLR	Sertoli_cells
PRND	Sertoli_cells
RHOX8	Sertoli_cells
RXRB	Sertoli_cells
SCX	Sertoli_cells
SEMA5B	Sertoli_cells
SERPINA3N	Sertoli_cells
SERPINB9	Sertoli_cells
SERPING1	Sertoli_cells
SHBG	Sertoli_cells
SLC16A3	Sertoli_cells
SOX9	Sertoli_cells
STAR	Sertoli_cells
STIM1	Sertoli_cells
TMEM184A	Sertoli_cells
TSX	Sertoli_cells
WFDC2	Sertoli_cells
WNT6	Sertoli_cells
WT1	Sertoli_cells
AAED1	Smooth_muscle_cells
ACKR3	Smooth_muscle_cells
ACTA2	Smooth_muscle_cells
ACTC1	Smooth_muscle_cells
ACTG2	Smooth_muscle_cells
Adam23	Smooth_muscle_cells
ADAMDEC1	Smooth_muscle_cells
AKT2	Smooth_muscle_cells
ANGPT1	Smooth_muscle_cells
ANKRD1	Smooth_muscle_cells
Ankrd33b	Smooth_muscle_cells
AOC3	Smooth_muscle_cells
Arhgap31	Smooth_muscle_cells
BGN	Smooth_muscle_cells
CNN1	Smooth_muscle_cells
CRABP1	Smooth_muscle_cells
DES	Smooth_muscle_cells
DMPK	Smooth_muscle_cells
EHD2	Smooth_muscle_cells
FABP4	Smooth_muscle_cells
FAS	Smooth_muscle_cells
FBLN5	Smooth_muscle_cells
FHL2	Smooth_muscle_cells
GJA4	Smooth_muscle_cells
GJC1	Smooth_muscle_cells
HEXIM1	Smooth_muscle_cells
HHIP	Smooth_muscle_cells
HSPB6	Smooth_muscle_cells
ITGA1	Smooth_muscle_cells
ITGA8	Smooth_muscle_cells
ITGA9	Smooth_muscle_cells
JPH2	Smooth_muscle_cells
KAT2B	Smooth_muscle_cells
KCNAB1	Smooth_muscle_cells
KCNMB1	Smooth_muscle_cells
KIF1C	Smooth_muscle_cells
LAMB2	Smooth_muscle_cells
LGR6	Smooth_muscle_cells
LMO7	Smooth_muscle_cells
LMOD1	Smooth_muscle_cells
LOX	Smooth_muscle_cells
MAP3K7CL	Smooth_muscle_cells
MFAP5	Smooth_muscle_cells
MRVI1	Smooth_muscle_cells
MSRB3	Smooth_muscle_cells
MUSTN1	Smooth_muscle_cells
MYH11	Smooth_muscle_cells
MYH6	Smooth_muscle_cells
MYL9	Smooth_muscle_cells
MYLK	Smooth_muscle_cells
MYLK4	Smooth_muscle_cells
NEXN	Smooth_muscle_cells
NF2	Smooth_muscle_cells
NOTCH3	Smooth_muscle_cells
NOV	Smooth_muscle_cells
NOX4	Smooth_muscle_cells
NRP2	Smooth_muscle_cells
OBSCN	Smooth_muscle_cells
OGN	Smooth_muscle_cells
OTUD1	Smooth_muscle_cells
PCP4L1	Smooth_muscle_cells
PDE4DIP	Smooth_muscle_cells
PDGFD	Smooth_muscle_cells
PLN	Smooth_muscle_cells
RASL12	Smooth_muscle_cells
RBPMS2	Smooth_muscle_cells
RGS5	Smooth_muscle_cells
RPRM	Smooth_muscle_cells
RRAD	Smooth_muscle_cells
SEC24D	Smooth_muscle_cells
SH3BGR	Smooth_muscle_cells
Slc22a23	Smooth_muscle_cells
SLC38A11	Smooth_muscle_cells
Slco5a1	Smooth_muscle_cells
SMOC1	Smooth_muscle_cells
SMTN	Smooth_muscle_cells
SNCG	Smooth_muscle_cells
SOD3	Smooth_muscle_cells
SPEG	Smooth_muscle_cells
SPON2	Smooth_muscle_cells
SSPN	Smooth_muscle_cells
TAGLN	Smooth_muscle_cells
TCF21	Smooth_muscle_cells
Tmem150c	Smooth_muscle_cells
VASN	Smooth_muscle_cells
WFDC1	Smooth_muscle_cells
WWP2	Smooth_muscle_cells
ZBTB44	Smooth_muscle_cells
2,00 PGK	Spermatocytes
ACR	Spermatocytes
CAPN1	Spermatocytes
CD46	Spermatocytes
GKAP1	Spermatocytes
IGF2	Spermatocytes
INHBB	Spermatocytes
JAKMIP1	Spermatocytes
NOTCH3	Spermatocytes
OSR2	Spermatocytes
PRM1	Spermatocytes
PRM2	Spermatocytes
SMCP	Spermatocytes
SPATA33	Spermatocytes
SYCP1	Spermatocytes
SYCP2	Spermatocytes
SYCP3	Spermatocytes
TEX101	Spermatocytes
TNP1	Spermatocytes
TXNDC8	Spermatocytes
ABCA1	Spermatozoa
ABHD2	Spermatozoa
GPR55	Spermatozoa
HSPA2	Spermatozoa
HVCN1	Spermatozoa
LDHC	Spermatozoa
ODF1	Spermatozoa
PRKAA2	Spermatozoa
SLC31A1	Spermatozoa
B4GALNT1	Stromal_cells
BMP4	Stromal_cells
BMP5	Stromal_cells
CALB2	Stromal_cells
CD248	Stromal_cells
CDH11	Stromal_cells
COL15A1	Stromal_cells
COL4A1	Stromal_cells
DES	Stromal_cells
FAP	Stromal_cells
GDF10	Stromal_cells
ICAM1	Stromal_cells
ITGA4	Stromal_cells
ITGAV	Stromal_cells
KIT	Stromal_cells
LAMC2	Stromal_cells
LUM	Stromal_cells
MADCAM1	Stromal_cells
MME	Stromal_cells
MMP2	Stromal_cells
MMP9	Stromal_cells
MMRN2	Stromal_cells
PDGFRA	Stromal_cells
PDGFRB	Stromal_cells
PECAM1	Stromal_cells
SNED1	Stromal_cells
TLR1	Stromal_cells
TLR2	Stromal_cells
TLR3	Stromal_cells
TLR4	Stromal_cells
TNC	Stromal_cells
VCAM1	Stromal_cells
WNT2	Stromal_cells
3,00 DKK	T_cells
BATF3	T_cells
BCL2	T_cells
BRAF	T_cells
CCL20	T_cells
CCL3	T_cells
CCL4	T_cells
CCL5	T_cells
CCL6	T_cells
CCR2	T_cells
CCR7	T_cells
CD160	T_cells
CD163L1	T_cells
CD2	T_cells
CD247	T_cells
CD28	T_cells
CD3D	T_cells
CD3E	T_cells
CD3G	T_cells
CD4	T_cells
CD52	T_cells
CD6	T_cells
CD69	T_cells
CD7	T_cells
CD81	T_cells
CD8A	T_cells
CD8B1	T_cells
CERK	T_cells
CLEC2D	T_cells
CREM	T_cells
CTSW	T_cells
CXCR4	T_cells
CXCR6	T_cells
CYTL1	T_cells
DUSP2	T_cells
FAM110A	T_cells
FMNL1	T_cells
GDPD3	T_cells
